hashtag	cluster_C_leader(userID)	relative_frequency_H_C	frequency_H_in_C	frequency_H_overall	count_H_in_C	count_hashtags_in_C	count_H_entire_dataset	count_hashtags_entire_dataset
newzealand	 1173501470345445376	0	0	.0000564	1	178	5	88498
ardern	 1173501470345445376	0	0	.0000112	1	178	1	88498
auckland	 1173501470345445376	0	0	.0000112	1	178	1	88498
sarscov2	 1173501470345445376	0	0	.0012429	1	178	110	88498
covid19	 1173501470345445376	.34	.01	.0292887	2	178	2592	88498
australia	 1173501470345445376	0	0	.0010282	1	178	91	88498
wellington	 1173501470345445376	0	0	.0000338	1	178	3	88498
worldeconomicforum	 1173501470345445376	0	0	.0000112	1	178	1	88498
russia	 1173501470345445376	.61	.03	.0486790	7	178	4308	88498
ukraine	 1173501470345445376	.45	.04	.0874031	8	178	7735	88498
worldwar3	 1173501470345445376	46.58	.02	.0004293	5	178	38	88498
france	 1173501470345445376	0	0	.0005423	1	178	48	88498
covid19	 1173501470345445376	.34	.01	.0292887	2	178	2592	88498
omicron	 1173501470345445376	4.30	.03	.0069606	6	178	616	88498
french	 1173501470345445376	0	0	.0001694	1	178	15	88498
ba2	 1173501470345445376	6.96	.02	.0028701	4	178	254	88498
grevedesecoles	 1173501470345445376	0	0	.0000112	1	178	1	88498
russia	 1173501470345445376	.61	.03	.0486790	7	178	4308	88498
ukraine	 1173501470345445376	.45	.04	.0874031	8	178	7735	88498
war	 1173501470345445376	2.76	.08	.0289272	15	178	2560	88498
julianrrrrrrange	 1173501470345445376	0	0	.0001807	1	178	16	88498
facebook	 1173501470345445376	63.25	.01	.0001581	2	178	14	88498
facebookdown	 1173501470345445376	0	0	.0000112	1	178	1	88498
censorship	 1173501470345445376	0	0	.0000790	1	178	7	88498
censored	 1173501470345445376	0	0	.0001468	1	178	13	88498
censure	 1173501470345445376	0	0	.0000225	1	178	2	88498
youtuber	 1173501470345445376	0	0	.0000564	1	178	5	88498
worldwariii	 1173501470345445376	0	0	.0001807	1	178	16	88498
antiwarprotest	 1173501470345445376	444.44	.01	.0000225	2	178	2	88498
antiwar	 1173501470345445376	44.26	.01	.0002259	3	178	20	88498
guerra	 1173501470345445376	0	0	.0000451	1	178	4	88498
guerre	 1173501470345445376	0	0	.0000225	1	178	2	88498
socialmedia	 1173501470345445376	0	0	.0000338	1	178	3	88498
warcrimes	 1173501470345445376	0	0	.0032769	1	178	290	88498
longcovid	 117576644	27.88	.57	.0204411	4	7	1809	88498
longcovid	 117576644	27.88	.57	.0204411	4	7	1809	88498
sepsis	 117576644	6208.42	.28	.0000451	2	7	4	88498
postsepsissyndrome	 117576644	12500.00	.14	.0000112	1	7	1	88498
covid19	 117576644	4.78	.14	.0292887	1	7	2592	88498
longcovid	 117576644	27.88	.57	.0204411	4	7	1809	88498
longcovid	 117576644	27.88	.57	.0204411	4	7	1809	88498
ukraineunderattack	 1176474996400693249	117.68	.25	.0021243	1	4	188	88498
firstworldproblems	 1176474996400693249	11111.11	.25	.0000225	1	4	2	88498
standwithukraine	 1176474996400693249	16.61	.25	.0150511	1	4	1332	88498
politicslive	 1176474996400693249	763.12	.25	.0003276	1	4	29	88498
ableg	 117667573	15.80	.15	.0094917	3	20	840	88498
covid19	 117667573	11.95	.35	.0292887	7	20	2592	88498
albertans	 117667573	2217.29	.10	.0000451	2	20	4	88498
albertans	 117667573	2217.29	.10	.0000451	2	20	4	88498
flutrucksklan	 117667573	260.41	.05	.0001920	1	20	17	88498
ottawaoccupiers	 117667573	402.57	.05	.0001242	1	20	11	88498
covid	 117667573	5.70	.40	.0701258	8	20	6206	88498
alberta	 117667573	189.65	.15	.0007909	3	20	70	88498
covid19ab	 117667573	86.48	.30	.0034690	6	20	307	88498
covid19ab	 117667573	86.48	.30	.0034690	6	20	307	88498
covid19ab	 117667573	86.48	.30	.0034690	6	20	307	88498
covid19ab	 117667573	86.48	.30	.0034690	6	20	307	88498
infectionmandate	 117667573	553.40	.10	.0001807	2	20	16	88498
releasethepaxlovid	 117667573	2958.57	.10	.0000338	2	20	3	88498
covid19ab	 117667573	86.48	.30	.0034690	6	20	307	88498
ableg	 117667573	15.80	.15	.0094917	3	20	840	88498
infectionmandate	 117667573	553.40	.10	.0001807	2	20	16	88498
releasethepaxlovid	 117667573	2958.57	.10	.0000338	2	20	3	88498
covid19ab	 117667573	86.48	.30	.0034690	6	20	307	88498
ableg	 117667573	15.80	.15	.0094917	3	20	840	88498
dogsoftwittter	 1176861007303585792	345.42	.16	.0004632	1	6	41	88498
longisland	 1176861007303585792	7111.11	.16	.0000225	1	6	2	88498
rescuedogs	 1176861007303585792	787.01	.16	.0002033	1	6	18	88498
newyork	 1176861007303585792	679.29	.33	.0004858	2	6	43	88498
adoptme	 1176861007303585792	277.68	.16	.0005762	1	6	51	88498
newyork	 1176861007303585792	679.29	.33	.0004858	2	6	43	88498
internationalwomensday	 1177181061173956609	307.31	.25	.0008135	1	4	72	88498
iwd2022	 1177181061173956609	451.58	.25	.0005536	1	4	49	88498
acab	 1177181061173956609	2768.54	.25	.0000903	1	4	8	88498
abortionishealthcare	 1177181061173956609	3692.76	.25	.0000677	1	4	6	88498
climatestrike	 1177412853919182849	110.63	.06	.0005423	2	33	48	88498
india	 1177412853919182849	132.77	.06	.0004519	2	33	40	88498
actonclimate	 1177412853919182849	118.01	.06	.0005084	2	33	45	88498
climateemergency	 1177412853919182849	55.31	.03	.0005423	1	33	48	88498
climateactionnow	 1177412853919182849	151.74	.06	.0003954	2	33	35	88498
climatejustice	 1177412853919182849	483.09	.06	.0001242	2	33	11	88498
climatestrike	 1177412853919182849	110.63	.06	.0005423	2	33	48	88498
india	 1177412853919182849	132.77	.06	.0004519	2	33	40	88498
climatechange	 1177412853919182849	55.31	.03	.0005423	1	33	48	88498
ipccreport	 1177412853919182849	443.13	.03	.0000677	1	33	6	88498
actonclimate	 1177412853919182849	118.01	.06	.0005084	2	33	45	88498
endfossilfuels	 1177412853919182849	265.72	.03	.0001129	1	33	10	88498
climatereport	 1177412853919182849	221.40	.03	.0001355	1	33	12	88498
climatecrisis	 1177412853919182849	44.62	.06	.0013446	2	33	119	88498
latest	 1177412853919182849	531.91	.03	.0000564	1	33	5	88498
floods	 1177412853919182849	63.21	.06	.0009491	2	33	84	88498
southafrica	 1177412853919182849	1333.33	.03	.0000225	1	33	2	88498
durban	 1177412853919182849	2666.66	.06	.0000225	2	33	2	88498
climatecrisis	 1177412853919182849	44.62	.06	.0013446	2	33	119	88498
lettheearthbreath	 1177412853919182849	75.87	.03	.0003954	1	33	35	88498
africa	 1177412853919182849	221.32	.06	.0002711	2	33	24	88498
durbanfloods	 1177412853919182849	2678.57	.03	.0000112	1	33	1	88498
life	 1177412853919182849	19.73	.06	.0030396	2	33	269	88498
earth	 1177412853919182849	85.64	.15	.0017514	5	33	155	88498
earthday	 1177412853919182849	78.09	.06	.0007683	2	33	68	88498
saveclimate	 1177412853919182849	2678.57	.03	.0000112	1	33	1	88498
saveearth	 1177412853919182849	2678.57	.03	.0000112	1	33	1	88498
climateaction	 1177412853919182849	82.11	.09	.0010960	3	33	97	88498
climatejustice	 1177412853919182849	483.09	.06	.0001242	2	33	11	88498
green	 1177412853919182849	26.03	.03	.0011525	1	33	102	88498
wildlife	 1177412853919182849	42.14	.03	.0007118	1	33	63	88498
climateactionnow	 1177412853919182849	151.74	.06	.0003954	2	33	35	88498
earthday22	 1177412853919182849	1333.33	.03	.0000225	1	33	2	88498
votingrights	 1177439542921445377	406.62	.85	.0020904	6	7	185	88498
votingrights	 1177439542921445377	406.62	.85	.0020904	6	7	185	88498
votingrights	 1177439542921445377	406.62	.85	.0020904	6	7	185	88498
votingrights	 1177439542921445377	406.62	.85	.0020904	6	7	185	88498
votingrights	 1177439542921445377	406.62	.85	.0020904	6	7	185	88498
votingrights	 1177439542921445377	406.62	.85	.0020904	6	7	185	88498
covid19	 1177439542921445377	4.78	.14	.0292887	1	7	2592	88498
matrixresurrections	 117810351	0	0	.0000112	1	185	1	88498
schoolstrike2022	 117810351	42.15	.01	.0002372	2	185	21	88498
teachers	 117810351	68.08	.04	.0005875	9	185	52	88498
covidisairborne	 117810351	8.24	.03	.0036385	6	185	322	88498
edsafety	 117810351	295.85	.01	.0000338	3	185	3	88498
covidinquest	 117810351	98.42	.01	.0001016	2	185	9	88498
endcovid	 117810351	98.42	.01	.0001016	2	185	9	88498
schoolstrike2022	 117810351	42.15	.01	.0002372	2	185	21	88498
teachers	 117810351	68.08	.04	.0005875	9	185	52	88498
covidisairborne	 117810351	8.24	.03	.0036385	6	185	322	88498
edsafety	 117810351	295.85	.01	.0000338	3	185	3	88498
covidinquest	 117810351	98.42	.01	.0001016	2	185	9	88498
endcovid	 117810351	98.42	.01	.0001016	2	185	9	88498
chicagoteachers	 117810351	0	0	.0000903	1	185	8	88498
covid19	 117810351	2.04	.06	.0292887	12	185	2592	88498
covidisairborne	 117810351	8.24	.03	.0036385	6	185	322	88498
edsafety	 117810351	295.85	.01	.0000338	3	185	3	88498
covidisairborne	 117810351	8.24	.03	.0036385	6	185	322	88498
schoolsarenotsafe	 117810351	177.30	.01	.0000564	2	185	5	88498
studentlivesmatter	 117810351	0	0	.0000112	1	185	1	88498
schoolsarenotsafe	 117810351	177.30	.01	.0000564	2	185	5	88498
covid19	 117810351	2.04	.06	.0292887	12	185	2592	88498
chicago	 117810351	29.50	.01	.0003389	2	185	30	88498
bronxfire	 117810351	0	0	.0000338	1	185	3	88498
bronx	 117810351	147.71	.01	.0000677	2	185	6	88498
nyc	 117810351	4.75	.01	.0021017	2	185	186	88498
writing	 117810351	0	0	.0002372	1	185	21	88498
normanmailer	 117810351	0	0	.0000112	1	185	1	88498
teachers	 117810351	68.08	.04	.0005875	9	185	52	88498
students	 117810351	0	0	.0004406	1	185	39	88498
covid19	 117810351	2.04	.06	.0292887	12	185	2592	88498
nyc	 117810351	4.75	.01	.0021017	2	185	186	88498
covid19	 117810351	2.04	.06	.0292887	12	185	2592	88498
metoo	 117810351	93.19	.02	.0002146	4	185	19	88498
harvard	 117810351	0	0	.0000677	1	185	6	88498
covid19	 117810351	2.04	.06	.0292887	12	185	2592	88498
getboosted	 117810351	0	0	.0003954	1	185	35	88498
wearamask	 117810351	0	0	.0015028	1	185	133	88498
vaccinessavelives	 117810351	0	0	.0001581	1	185	14	88498
sciencewillwin	 117810351	0	0	.0000112	1	185	1	88498
metoo	 117810351	93.19	.02	.0002146	4	185	19	88498
metoo	 117810351	93.19	.02	.0002146	4	185	19	88498
covid19	 117810351	2.04	.06	.0292887	12	185	2592	88498
covid	 117810351	1.99	.14	.0701258	27	185	6206	88498
afghanistan	 117810351	0	0	.0006214	1	185	55	88498
russia	 117810351	1.43	.07	.0486790	13	185	4308	88498
ukraine	 117810351	1.60	.14	.0874031	27	185	7735	88498
media	 117810351	0	0	.0012316	1	185	109	88498
nowarwithrussia	 117810351	0	0	.0009943	1	185	88	88498
russia	 117810351	1.43	.07	.0486790	13	185	4308	88498
ukraine	 117810351	1.60	.14	.0874031	27	185	7735	88498
ukrainecrisis	 117810351	0	0	.0006327	1	185	56	88498
ukrainekonflikt	 117810351	0	0	.0000112	1	185	1	88498
capitol	 117810351	0	0	.0001920	1	185	17	88498
january6	 117810351	0	0	.0014463	1	185	128	88498
kamilavalieva	 117810351	0	0	.0000338	1	185	3	88498
ukraine	 117810351	1.60	.14	.0874031	27	185	7735	88498
ukraineconflict	 117810351	12.12	.01	.0008248	2	185	73	88498
scottmorrison	 117810351	0	0	.0000677	1	185	6	88498
auspol	 117810351	0	0	.0197631	1	185	1749	88498
worldwariii	 117810351	0	0	.0001807	1	185	16	88498
ukraine	 117810351	1.60	.14	.0874031	27	185	7735	88498
standwithukraine	 117810351	0	0	.0150511	1	185	1332	88498
germany	 117810351	13.61	.01	.0007344	2	185	65	88498
ukraine	 117810351	1.60	.14	.0874031	27	185	7735	88498
ukraine	 117810351	1.60	.14	.0874031	27	185	7735	88498
ukrainerussianwar	 117810351	0	0	.0018418	1	185	163	88498
annanetrebko	 117810351	0	0	.0000112	1	185	1	88498
нетвойне	 117810351	45.78	.03	.0006553	6	185	58	88498
ウクライナに平和を	 117810351	0	0	.0000112	1	185	1	88498
nowar	 117810351	12.70	.03	.0023616	6	185	209	88498
戦争反対	 117810351	444.44	.01	.0000225	2	185	2	88498
нетвойне	 117810351	45.78	.03	.0006553	6	185	58	88498
Противійни	 117810351	221.72	.01	.0000451	2	185	4	88498
minneapolisteachers	 117810351	0	0	.0000112	1	185	1	88498
teachers	 117810351	68.08	.04	.0005875	9	185	52	88498
russia	 117810351	1.43	.07	.0486790	13	185	4308	88498
ukraine	 117810351	1.60	.14	.0874031	27	185	7735	88498
speakoutagainstww3	 117810351	47.41	.03	.0006327	6	185	56	88498
speakoutagainstww3	 117810351	47.41	.03	.0006327	6	185	56	88498
russia	 117810351	1.43	.07	.0486790	13	185	4308	88498
ukraine	 117810351	1.60	.14	.0874031	27	185	7735	88498
нетвойне	 117810351	45.78	.03	.0006553	6	185	58	88498
ukraine	 117810351	1.60	.14	.0874031	27	185	7735	88498
savasahayir	 117810351	0	0	.0000112	1	185	1	88498
noguerra	 117810351	0	0	.0000112	1	185	1	88498
όχιπόλεμος	 117810351	0	0	.0000112	1	185	1	88498
нетвойне	 117810351	45.78	.03	.0006553	6	185	58	88498
НетвойневУкраине	 117810351	0	0	.0000112	1	185	1	88498
warcrimes	 117810351	6.10	.02	.0032769	5	185	290	88498
ukraine	 117810351	1.60	.14	.0874031	27	185	7735	88498
russianwarcrimes	 117810351	0	0	.0015706	1	185	139	88498
putinisawarcriminal	 117810351	0	0	.0013107	1	185	116	88498
bush	 117810351	0	0	.0001129	1	185	10	88498
cheney	 117810351	0	0	.0000338	1	185	3	88498
rumsfeld	 117810351	0	0	.0000112	1	185	1	88498
obama	 117810351	0	0	.0001129	1	185	10	88498
speakoutagainstww3	 117810351	47.41	.03	.0006327	6	185	56	88498
trumpwarcrimes	 117810351	0	0	.0000112	1	185	1	88498
americanwarcrimes	 117810351	0	0	.0000112	1	185	1	88498
putinwarcrimes	 117810351	0	0	.0005875	1	185	52	88498
syria	 117810351	0	0	.0010508	1	185	93	88498
covid19	 117810351	2.04	.06	.0292887	12	185	2592	88498
covidisnotover	 117810351	0	0	.0044407	1	185	393	88498
covidisairborne	 117810351	8.24	.03	.0036385	6	185	322	88498
nowar	 117810351	12.70	.03	.0023616	6	185	209	88498
speakoutagainstww3	 117810351	47.41	.03	.0006327	6	185	56	88498
ww3	 117810351	33.18	.03	.0009039	7	185	80	88498
нетвойне	 117810351	45.78	.03	.0006553	6	185	58	88498
russiansagainstwar	 117810351	0	0	.0000112	1	185	1	88498
speakoutagainstww3	 117810351	47.41	.03	.0006327	6	185	56	88498
johncomaroff	 117810351	0	0	.0000112	1	185	1	88498
metoo	 117810351	93.19	.02	.0002146	4	185	19	88498
ukraine	 117810351	1.60	.14	.0874031	27	185	7735	88498
naziukraine	 117810351	0	0	.0000225	1	185	2	88498
ukraine	 117810351	1.60	.14	.0874031	27	185	7735	88498
ukrainerussiawar	 117810351	2.46	.01	.0040565	2	185	359	88498
biden	 117810351	5.42	.01	.0018418	3	185	163	88498
戦争反対	 117810351	444.44	.01	.0000225	2	185	2	88498
нетвойне	 117810351	45.78	.03	.0006553	6	185	58	88498
Противійни	 117810351	221.72	.01	.0000451	2	185	4	88498
ba2	 117810351	0	0	.0028701	1	185	254	88498
ukraine	 117810351	1.60	.14	.0874031	27	185	7735	88498
srillanka	 117810351	0	0	.0000112	1	185	1	88498
nowar	 117810351	12.70	.03	.0023616	6	185	209	88498
zelensky	 117810351	6.32	.01	.0015819	2	185	140	88498
germany	 117810351	13.61	.01	.0007344	2	185	65	88498
ukraine	 117810351	1.60	.14	.0874031	27	185	7735	88498
zelenskyy	 117810351	0	0	.0004745	1	185	42	88498
longcovid	 117810351	0	0	.0204411	1	185	1809	88498
covidinguest	 117810351	0	0	.0000112	1	185	1	88498
maskingforafriend	 117810351	0	0	.0001242	1	185	11	88498
wimbledon	 117810351	0	0	.0000112	1	185	1	88498
daniilmedvedev	 117810351	0	0	.0000112	1	185	1	88498
endthepandemic	 117810351	0	0	.0000677	1	185	6	88498
covid19nz	 117810351	0	0	.0000112	1	185	1	88498
biden	 117810351	5.42	.01	.0018418	3	185	163	88498
nowar	 117810351	12.70	.03	.0023616	6	185	209	88498
ukrainerussiaconflict	 117810351	0	0	.0001355	1	185	12	88498
biden	 117810351	5.42	.01	.0018418	3	185	163	88498
foreverwar	 117810351	0	0	.0000112	1	185	1	88498
endlesswar	 117810351	0	0	.0000112	1	185	1	88498
ukrainewar	 117810351	0	0	.0044520	1	185	394	88498
willsmith	 117810351	0	0	.0003050	1	185	27	88498
filmtwitter	 117810351	0	0	.0001694	1	185	15	88498
oscars	 117810351	0	0	.0015819	1	185	140	88498
blinkin	 117810351	0	0	.0000112	1	185	1	88498
iran	 117810351	0	0	.0005649	1	185	50	88498
radondavaught	 117810351	0	0	.0000338	1	185	3	88498
nursetwitter	 117810351	0	0	.0001920	1	185	17	88498
facebook	 117810351	0	0	.0001581	1	185	14	88498
speakoutagainstww3	 117810351	47.41	.03	.0006327	6	185	56	88498
russia	 117810351	1.43	.07	.0486790	13	185	4308	88498
ukraineconflict	 117810351	12.12	.01	.0008248	2	185	73	88498
ukraine	 117810351	1.60	.14	.0874031	27	185	7735	88498
ukrainerussiawar	 117810351	2.46	.01	.0040565	2	185	359	88498
teachers	 117810351	68.08	.04	.0005875	9	185	52	88498
teachertwitter	 117810351	59.03	.01	.0001694	2	185	15	88498
aflcia	 117810351	0	0	.0000112	1	185	1	88498
covid19	 117810351	2.04	.06	.0292887	12	185	2592	88498
inequality	 117810351	0	0	.0000564	1	185	5	88498
peru	 117810351	0	0	.0000225	1	185	2	88498
covid19	 117810351	2.04	.06	.0292887	12	185	2592	88498
covidisairborne	 117810351	8.24	.03	.0036385	6	185	322	88498
teachers	 117810351	68.08	.04	.0005875	9	185	52	88498
teachers	 117810351	68.08	.04	.0005875	9	185	52	88498
teachertwitter	 117810351	59.03	.01	.0001694	2	185	15	88498
maydayonlinerally	 117810351	0	0	.0000112	1	185	1	88498
mayday	 117810351	177.30	.01	.0000564	2	185	5	88498
war	 117810351	3.80	.11	.0289272	22	185	2560	88498
covid	 117810351	1.99	.14	.0701258	27	185	6206	88498
socialism	 117810351	0	0	.0006101	1	185	54	88498
fascists	 117810351	0	0	.0000225	1	185	2	88498
whitmertrial	 117810351	0	0	.0000112	1	185	1	88498
shanghai	 117810351	0	0	.0005084	1	185	45	88498
covid19	 117810351	2.04	.06	.0292887	12	185	2592	88498
russia	 117810351	1.43	.07	.0486790	13	185	4308	88498
ukraine	 117810351	1.60	.14	.0874031	27	185	7735	88498
nowar	 117810351	12.70	.03	.0023616	6	185	209	88498
lidl	 117810351	0	0	.0000112	1	185	1	88498
covid19	 117810351	2.04	.06	.0292887	12	185	2592	88498
1619project	 117810351	0	0	.0001242	1	185	11	88498
twitterstorians	 117810351	0	0	.0000564	1	185	5	88498
ukrianewar	 117810351	0	0	.0000112	1	185	1	88498
baberowski	 117810351	0	0	.0000112	1	185	1	88498
freshwords	 1178452608794726401	92.47	.07	.0007570	1	14	67	88498
getvaxxed	 1178452608794726401	476.83	.07	.0001468	1	14	13	88498
nationaltexasday	 1178452608794726401	6250.00	.07	.0000112	1	14	1	88498
fresh	 1178452608794726401	111.11	.28	.0025198	4	14	223	88498
wtpblue	 1178452608794726401	161.61	.21	.0012994	3	14	115	88498
onev1	 1178452608794726401	187.73	.21	.0011186	3	14	99	88498
texas	 1178452608794726401	86.04	.14	.0016271	2	14	144	88498
canadatruckers	 1178452608794726401	442.75	.07	.0001581	1	14	14	88498
fresh	 1178452608794726401	111.11	.28	.0025198	4	14	223	88498
wtpblue	 1178452608794726401	161.61	.21	.0012994	3	14	115	88498
onev1	 1178452608794726401	187.73	.21	.0011186	3	14	99	88498
fresh	 1178452608794726401	111.11	.28	.0025198	4	14	223	88498
wtpblue	 1178452608794726401	161.61	.21	.0012994	3	14	115	88498
onev1	 1178452608794726401	187.73	.21	.0011186	3	14	99	88498
covidisairborne	 1178704911426564096	90.69	.33	.0036385	5	15	322	88498
prevent	 1178704911426564096	1771.47	.20	.0001129	3	15	10	88498
covid19	 1178704911426564096	4.43	.13	.0292887	2	15	2592	88498
covidisairborne	 1178704911426564096	90.69	.33	.0036385	5	15	322	88498
school	 1178704911426564096	25.16	.06	.0023842	1	15	211	88498
ventilation	 1178704911426564096	265.60	.06	.0002259	1	15	20	88498
filtration	 1178704911426564096	1063.82	.06	.0000564	1	15	5	88498
covidisairborne	 1178704911426564096	90.69	.33	.0036385	5	15	322	88498
covidisairborne	 1178704911426564096	90.69	.33	.0036385	5	15	322	88498
preventionispossible	 1178704911426564096	5357.14	.06	.0000112	1	15	1	88498
covidisairborne	 1178704911426564096	90.69	.33	.0036385	5	15	322	88498
publichealth	 1178704911426564096	252.95	.06	.0002372	1	15	21	88498
prevention	 1178704911426564096	1439.64	.13	.0000903	2	15	8	88498
covid19	 1178704911426564096	4.43	.13	.0292887	2	15	2592	88498
health	 1178704911426564096	26.63	.13	.0048814	2	15	432	88498
notourcrimes	 117873637	7111.11	.16	.0000225	1	6	2	88498
vawg	 117873637	7111.11	.16	.0000225	1	6	2	88498
savewomenssports	 117873637	615.85	.16	.0002598	1	6	23	88498
penncheats	 117873637	1574.80	.16	.0001016	1	6	9	88498
labourlosingwomen	 117873637	1288.24	.16	.0001242	1	6	11	88498
bbc5live	 117873637	14285.71	.16	.0000112	1	6	1	88498
trumpcrimefamily	 1180144006585573378	2269.63	1.00	.0004406	3	3	39	88498
trumpcrimefamily	 1180144006585573378	2269.63	1.00	.0004406	3	3	39	88498
trumpcrimefamily	 1180144006585573378	2269.63	1.00	.0004406	3	3	39	88498
